event_id,opsc-101_world_y_30mm_numerator,opsc-101_world_y_30mm_denominator,opsc-101_world_near_x_numerator,opsc-101_world_near_x_denominator,opsc-101_world_far_x_numerator,opsc-101_world_far_x_denominator,opsc-106_world_y_30mm_numerator,opsc-106_world_y_30mm_denominator,opsc-106_world_near_x_numerator,opsc-106_world_near_x_denominator,opsc-106_world_far_x_numerator,opsc-106_world_far_x_denominator
114,6703.0612184028,26306.499037779802,6542.726472762655,25971.86265854759,6542.726472762655,25971.86265854759,6687.080799854193,26210.031506101524,6453.521303540091,25740.615141188406,6453.521303540091,25740.615141188406
115,4207.720781114295,16483.852599365626,4110.637089989232,16290.312319309045,4110.637089989232,16290.312319309045,4197.836729769713,16422.996998215607,4056.385758572724,16151.022244102665,4056.385758572724,16151.022244102665
116,3964.340508845576,15349.44202420061,3870.7031215811467,15163.279197235383,3870.7031215811467,15163.279197235383,3954.8121651473107,15291.754081806737,3818.5005609537816,15030.058266392702,3818.5005609537816,15030.058266392702
117,4544.113753281589,18132.730176071047,4441.478181989043,17903.99506639236,4441.478181989043,17903.99506639236,4533.31097970449,18063.610093681367,4383.778406745731,17743.676755657423,4383.778406745731,17743.676755657423
118,4198.240998209093,16216.954293721505,4098.837314186657,16011.677276822555,4098.837314186657,16011.677276822555,4188.083644014139,16156.711601676167,4043.257014535742,15868.79876288393,4043.257014535742,15868.79876288393
119,4005.1694994013524,15359.415719085357,3902.7807616804275,15158.894746796876,3902.7807616804275,15158.894746796876,3995.543224609374,15301.23682143881,3846.4017064580457,15020.599639394213,3846.4017064580457,15020.599639394213
120,4065.940491928813,15765.225963703662,3975.9457048704558,15574.055191536141,3975.9457048704558,15574.055191536141,4056.1829294327013,15706.206517397328,3925.0554027462013,15438.635176673599,3925.0554027462013,15438.635176673599
121,4368.078213827452,17191.374810800844,4271.54542128362,16986.67438552607,4271.54542128362,16986.67438552607,4357.826682789476,17125.91207491501,4217.282422433151,16839.51455862407,4217.282422433151,16839.51455862407
122,4739.431889733634,18830.439474029205,4632.569179052871,18593.93381187482,4632.569179052871,18593.93381187482,4728.238641333063,18761.133885523148,4572.512490209102,18430.67794719615,4572.512490209102,18430.67794719615
123,4829.955327058546,18812.908380970377,4715.826645926814,18576.48820264232,4715.826645926814,18576.48820264232,4818.4899122780935,18743.463676165775,4652.287833123843,18411.54017136658,4652.287833123843,18411.54017136658
124,4251.593874681551,16555.102779087578,4161.679466645856,16357.721249309501,4161.679466645856,16357.721249309501,4241.637129724203,16493.125587839088,4110.6803447710945,16216.579003922448,4110.6803447710945,16216.579003922448
125,6514.260079621567,25394.209356073356,6371.231143331264,25086.732886150086,6371.231143331264,25086.732886150086,6498.964349142819,25298.044838990463,6290.621529022962,24868.164179070052,6290.621529022962,24868.164179070052
