material_code,material,nominal_d_mm,bin_low_deg,bin_high_deg,bin_center_deg,count,density_per_deg
0,EJ-200,50,47.26,47.28,47.27,1,0.0033866160932
0,EJ-200,50,47.28,47.3,47.29,0,0
0,EJ-200,50,47.3,47.32,47.31,0,0
0,EJ-200,50,47.32,47.34,47.33,1,0.0033866160932
0,EJ-200,50,47.34,47.36,47.35,0,0
0,EJ-200,50,47.36,47.38,47.37,0,0
0,EJ-200,50,47.38,47.4,47.39,0,0
0,EJ-200,50,47.4,47.42,47.41,1,0.0033866160932
0,EJ-200,50,47.42,47.44,47.43,0,0
0,EJ-200,50,47.44,47.46,47.45,1,0.0033866160932
0,EJ-200,50,47.46,47.48,47.47,0,0
0,EJ-200,50,47.48,47.5,47.49,0,0
0,EJ-200,50,47.5,47.52,47.51,2,0.0067732321864
0,EJ-200,50,47.52,47.54,47.53,1,0.0033866160932
0,EJ-200,50,47.54,47.56,47.55,1,0.0033866160932
0,EJ-200,50,47.56,47.58,47.57,0,0
0,EJ-200,50,47.58,47.6,47.59,0,0
0,EJ-200,50,47.6,47.62,47.61,3,0.0101598482796
0,EJ-200,50,47.62,47.64,47.63,0,0
0,EJ-200,50,47.64,47.66,47.65,0,0
0,EJ-200,50,47.66,47.68,47.67,0,0
0,EJ-200,50,47.68,47.7,47.69,0,0
0,EJ-200,50,47.7,47.72,47.71,1,0.0033866160932
0,EJ-200,50,47.72,47.74,47.73,0,0
0,EJ-200,50,47.74,47.76,47.75,0,0
0,EJ-200,50,47.76,47.78,47.77,0,0
0,EJ-200,50,47.78,47.8,47.79,1,0.0033866160932
0,EJ-200,50,47.8,47.82,47.81,2,0.0067732321864
0,EJ-200,50,47.82,47.84,47.83,0,0
0,EJ-200,50,47.84,47.86,47.85,1,0.0033866160932
0,EJ-200,50,47.86,47.88,47.87,0,0
0,EJ-200,50,47.88,47.9,47.89,0,0
0,EJ-200,50,47.9,47.92,47.91,0,0
0,EJ-200,50,47.92,47.94,47.93,2,0.0067732321864
0,EJ-200,50,47.94,47.96,47.95,0,0
0,EJ-200,50,47.96,47.98,47.97,1,0.0033866160932
0,EJ-200,50,47.98,48,47.99,1,0.0033866160932
0,EJ-200,50,48,48.02,48.01,0,0
0,EJ-200,50,48.02,48.04,48.03,0,0
0,EJ-200,50,48.04,48.06,48.05,2,0.0067732321864
0,EJ-200,50,48.06,48.08,48.07,1,0.0033866160932
0,EJ-200,50,48.08,48.1,48.09,2,0.0067732321864
0,EJ-200,50,48.1,48.12,48.11,0,0
0,EJ-200,50,48.12,48.14,48.13,1,0.0033866160932
0,EJ-200,50,48.14,48.16,48.15,1,0.0033866160932
0,EJ-200,50,48.16,48.18,48.17,0,0
0,EJ-200,50,48.18,48.2,48.19,1,0.0033866160932
0,EJ-200,50,48.2,48.22,48.21,0,0
0,EJ-200,50,48.22,48.24,48.23,0,0
0,EJ-200,50,48.24,48.26,48.25,0,0
0,EJ-200,50,48.26,48.28,48.27,2,0.0067732321864
0,EJ-200,50,48.28,48.3,48.29,0,0
0,EJ-200,50,48.3,48.32,48.31,0,0
0,EJ-200,50,48.32,48.34,48.33,0,0
0,EJ-200,50,48.34,48.36,48.35,0,0
0,EJ-200,50,48.36,48.38,48.37,0,0
0,EJ-200,50,48.38,48.4,48.39,0,0
0,EJ-200,50,48.4,48.42,48.41,0,0
0,EJ-200,50,48.42,48.44,48.43,0,0
0,EJ-200,50,48.44,48.46,48.45,0,0
0,EJ-200,50,48.46,48.48,48.47,0,0
0,EJ-200,50,48.48,48.5,48.49,0,0
0,EJ-200,50,48.5,48.52,48.51,0,0
0,EJ-200,50,48.52,48.54,48.53,0,0
0,EJ-200,50,48.54,48.56,48.55,0,0
0,EJ-200,50,48.56,48.58,48.57,0,0
0,EJ-200,50,48.58,48.6,48.59,0,0
0,EJ-200,50,48.6,48.62,48.61,0,0
0,EJ-200,50,48.62,48.64,48.63,0,0
0,EJ-200,50,48.64,48.66,48.65,0,0
0,EJ-200,50,48.66,48.68,48.67,0,0
0,EJ-200,50,48.68,48.7,48.69,0,0
0,EJ-200,50,48.7,48.72,48.71,0,0
0,EJ-200,50,48.72,48.74,48.73,1,0.0033866160932
0,EJ-200,50,48.74,48.76,48.75,0,0
0,EJ-200,50,48.76,48.78,48.77,0,0
0,EJ-200,50,48.78,48.8,48.79,0,0
0,EJ-200,50,48.8,48.82,48.81,0,0
0,EJ-200,50,48.82,48.84,48.83,1,0.0033866160932
0,EJ-200,50,48.84,48.86,48.85,0,0
0,EJ-200,50,48.86,48.88,48.87,0,0
0,EJ-200,50,48.88,48.9,48.89,0,0
0,EJ-200,50,48.9,48.92,48.91,0,0
0,EJ-200,50,48.92,48.94,48.93,0,0
0,EJ-200,50,48.94,48.96,48.95,0,0
0,EJ-200,50,48.96,48.98,48.97,0,0
0,EJ-200,50,48.98,49,48.99,1,0.0033866160932
0,EJ-200,50,49,49.02,49.01,0,0
0,EJ-200,50,49.02,49.04,49.03,0,0
0,EJ-200,50,49.04,49.06,49.05,0,0
0,EJ-200,50,49.06,49.08,49.07,1,0.0033866160932
0,EJ-200,50,49.08,49.1,49.09,0,0
0,EJ-200,50,49.1,49.12,49.11,1,0.0033866160932
0,EJ-200,50,49.12,49.14,49.13,0,0
0,EJ-200,50,49.14,49.16,49.15,0,0
0,EJ-200,50,49.16,49.18,49.17,1,0.0033866160932
0,EJ-200,50,49.18,49.2,49.19,0,0
0,EJ-200,50,49.2,49.22,49.21,0,0
0,EJ-200,50,49.22,49.24,49.23,0,0
0,EJ-200,50,49.24,49.26,49.25,1,0.0033866160932
0,EJ-200,50,49.26,49.28,49.27,0,0
0,EJ-200,50,49.28,49.3,49.29,1,0.0033866160932
0,EJ-200,50,49.3,49.32,49.31,0,0
0,EJ-200,50,49.32,49.34,49.33,0,0
0,EJ-200,50,49.34,49.36,49.35,0,0
0,EJ-200,50,49.36,49.38,49.37,2,0.0067732321864
0,EJ-200,50,49.38,49.4,49.39,0,0
0,EJ-200,50,49.4,49.42,49.41,1,0.0033866160932
0,EJ-200,50,49.42,49.44,49.43,0,0
0,EJ-200,50,49.44,49.46,49.45,1,0.0033866160932
0,EJ-200,50,49.46,49.48,49.47,1,0.0033866160932
0,EJ-200,50,49.48,49.5,49.49,0,0
0,EJ-200,50,49.5,49.52,49.51,0,0
0,EJ-200,50,49.52,49.54,49.53,0,0
0,EJ-200,50,49.54,49.56,49.55,0,0
0,EJ-200,50,49.56,49.58,49.57,0,0
0,EJ-200,50,49.58,49.6,49.59,1,0.0033866160932
0,EJ-200,50,49.6,49.62,49.61,0,0
0,EJ-200,50,49.62,49.64,49.63,0,0
0,EJ-200,50,49.64,49.66,49.65,1,0.0033866160932
0,EJ-200,50,49.66,49.68,49.67,0,0
0,EJ-200,50,49.68,49.7,49.69,0,0
0,EJ-200,50,49.7,49.72,49.71,0,0
0,EJ-200,50,49.72,49.74,49.73,0,0
0,EJ-200,50,49.74,49.76,49.75,0,0
0,EJ-200,50,49.76,49.78,49.77,0,0
0,EJ-200,50,49.78,49.8,49.79,0,0
0,EJ-200,50,49.8,49.82,49.81,0,0
0,EJ-200,50,49.82,49.84,49.83,0,0
0,EJ-200,50,49.84,49.86,49.85,1,0.0033866160932
0,EJ-200,50,49.86,49.88,49.87,0,0
0,EJ-200,50,49.88,49.9,49.89,0,0
0,EJ-200,50,49.9,49.92,49.91,0,0
0,EJ-200,50,49.92,49.94,49.93,0,0
0,EJ-200,50,49.94,49.96,49.95,0,0
0,EJ-200,50,49.96,49.98,49.97,0,0
0,EJ-200,50,49.98,50,49.99,0,0
0,EJ-200,50,50,50.02,50.01,0,0
0,EJ-200,50,50.02,50.04,50.03,0,0
0,EJ-200,50,50.04,50.06,50.05,0,0
0,EJ-200,50,50.06,50.08,50.07,0,0
0,EJ-200,50,50.08,50.1,50.09,0,0
0,EJ-200,50,50.1,50.12,50.11,0,0
0,EJ-200,50,50.12,50.14,50.13,1,0.0033866160932
0,EJ-200,50,50.14,50.16,50.15,0,0
0,EJ-200,50,50.16,50.18,50.17,0,0
0,EJ-200,50,50.18,50.2,50.19,0,0
0,EJ-200,50,50.2,50.22,50.21,0,0
0,EJ-200,50,50.22,50.24,50.23,0,0
0,EJ-200,50,50.24,50.26,50.25,0,0
0,EJ-200,50,50.26,50.28,50.27,0,0
0,EJ-200,50,50.28,50.3,50.29,0,0
0,EJ-200,50,50.3,50.32,50.31,0,0
0,EJ-200,50,50.32,50.34,50.33,0,0
0,EJ-200,50,50.34,50.36,50.35,0,0
0,EJ-200,50,50.36,50.38,50.37,0,0
0,EJ-200,50,50.38,50.4,50.39,1,0.0033866160932
0,EJ-200,50,50.4,50.42,50.41,0,0
0,EJ-200,50,50.42,50.44,50.43,0,0
0,EJ-200,50,50.44,50.46,50.45,0,0
0,EJ-200,50,50.46,50.48,50.47,0,0
0,EJ-200,50,50.48,50.5,50.49,0,0
0,EJ-200,50,50.5,50.52,50.51,0,0
0,EJ-200,50,50.52,50.54,50.53,0,0
0,EJ-200,50,50.54,50.56,50.55,0,0
0,EJ-200,50,50.56,50.58,50.57,0,0
0,EJ-200,50,50.58,50.6,50.59,0,0
0,EJ-200,50,50.6,50.62,50.61,0,0
0,EJ-200,50,50.62,50.64,50.63,0,0
0,EJ-200,50,50.64,50.66,50.65,0,0
0,EJ-200,50,50.66,50.68,50.67,0,0
0,EJ-200,50,50.68,50.7,50.69,0,0
0,EJ-200,50,50.7,50.72,50.71,0,0
0,EJ-200,50,50.72,50.74,50.73,0,0
0,EJ-200,50,50.74,50.76,50.75,0,0
0,EJ-200,50,50.76,50.78,50.77,0,0
0,EJ-200,50,50.78,50.8,50.79,0,0
0,EJ-200,50,50.8,50.82,50.81,0,0
0,EJ-200,50,50.82,50.84,50.83,0,0
0,EJ-200,50,50.84,50.86,50.85,0,0
0,EJ-200,50,50.86,50.88,50.87,0,0
0,EJ-200,50,50.88,50.9,50.89,0,0
0,EJ-200,50,50.9,50.92,50.91,0,0
0,EJ-200,50,50.92,50.94,50.93,1,0.0033866160932
0,EJ-200,50,50.94,50.96,50.95,0,0
0,EJ-200,50,50.96,50.98,50.97,0,0
0,EJ-200,50,50.98,51,50.99,0,0
0,EJ-200,50,51,51.02,51.01,0,0
0,EJ-200,50,51.02,51.04,51.03,0,0
0,EJ-200,50,51.04,51.06,51.05,0,0
0,EJ-200,50,51.06,51.08,51.07,0,0
0,EJ-200,50,51.08,51.1,51.09,0,0
0,EJ-200,50,51.1,51.12,51.11,0,0
0,EJ-200,50,51.12,51.14,51.13,1,0.0033866160932
0,EJ-200,50,51.14,51.16,51.15,1,0.0033866160932
0,EJ-200,50,51.16,51.18,51.17,0,0
0,EJ-200,50,51.18,51.2,51.19,0,0
0,EJ-200,50,51.2,51.22,51.21,0,0
0,EJ-200,50,51.22,51.24,51.23,0,0
0,EJ-200,50,51.24,51.26,51.25,1,0.0033866160932
0,EJ-200,50,51.26,51.28,51.27,0,0
0,EJ-200,50,51.28,51.3,51.29,0,0
0,EJ-200,50,51.3,51.32,51.31,0,0
0,EJ-200,50,51.32,51.34,51.33,0,0
0,EJ-200,50,51.34,51.36,51.35,0,0
0,EJ-200,50,51.36,51.38,51.37,0,0
0,EJ-200,50,51.38,51.4,51.39,1,0.0033866160932
0,EJ-200,50,51.4,51.42,51.41,1,0.0033866160932
0,EJ-200,50,51.42,51.44,51.43,0,0
0,EJ-200,50,51.44,51.46,51.45,0,0
0,EJ-200,50,51.46,51.48,51.47,1,0.0033866160932
0,EJ-200,50,51.48,51.5,51.49,0,0
0,EJ-200,50,51.5,51.52,51.51,0,0
0,EJ-200,50,51.52,51.54,51.53,0,0
0,EJ-200,50,51.54,51.56,51.55,0,0
0,EJ-200,50,51.56,51.58,51.57,0,0
0,EJ-200,50,51.58,51.6,51.59,0,0
0,EJ-200,50,51.6,51.62,51.61,0,0
0,EJ-200,50,51.62,51.64,51.63,0,0
0,EJ-200,50,51.64,51.66,51.65,0,0
0,EJ-200,50,51.66,51.68,51.67,0,0
0,EJ-200,50,51.68,51.7,51.69,0,0
0,EJ-200,50,51.7,51.72,51.71,0,0
0,EJ-200,50,51.72,51.74,51.73,0,0
0,EJ-200,50,51.74,51.76,51.75,0,0
0,EJ-200,50,51.76,51.78,51.77,0,0
0,EJ-200,50,51.78,51.8,51.79,0,0
0,EJ-200,50,51.8,51.82,51.81,0,0
0,EJ-200,50,51.82,51.84,51.83,0,0
0,EJ-200,50,51.84,51.86,51.85,0,0
0,EJ-200,50,51.86,51.88,51.87,0,0
0,EJ-200,50,51.88,51.9,51.89,0,0
0,EJ-200,50,51.9,51.92,51.91,0,0
0,EJ-200,50,51.92,51.94,51.93,0,0
0,EJ-200,50,51.94,51.96,51.95,0,0
0,EJ-200,50,51.96,51.98,51.97,0,0
0,EJ-200,50,51.98,52,51.99,0,0
0,EJ-200,50,52,52.02,52.01,0,0
0,EJ-200,50,52.02,52.04,52.03,0,0
0,EJ-200,50,52.04,52.06,52.05,0,0
0,EJ-200,50,52.06,52.08,52.07,0,0
0,EJ-200,50,52.08,52.1,52.09,0,0
0,EJ-200,50,52.1,52.12,52.11,0,0
0,EJ-200,50,52.12,52.14,52.13,2,0.0067732321864
0,EJ-200,50,52.14,52.16,52.15,1,0.0033866160932
0,EJ-200,50,52.16,52.18,52.17,0,0
0,EJ-200,50,52.18,52.2,52.19,0,0
0,EJ-200,50,52.2,52.22,52.21,0,0
0,EJ-200,50,52.22,52.24,52.23,0,0
0,EJ-200,50,52.24,52.26,52.25,0,0
0,EJ-200,50,52.26,52.28,52.27,0,0
0,EJ-200,50,52.28,52.3,52.29,1,0.0033866160932
0,EJ-200,50,52.3,52.32,52.31,0,0
0,EJ-200,50,52.32,52.34,52.33,1,0.0033866160932
0,EJ-200,50,52.34,52.36,52.35,0,0
0,EJ-200,50,52.36,52.38,52.37,0,0
0,EJ-200,50,52.38,52.4,52.39,1,0.0033866160932
0,EJ-200,50,52.4,52.42,52.41,0,0
0,EJ-200,50,52.42,52.44,52.43,0,0
0,EJ-200,50,52.44,52.46,52.45,0,0
0,EJ-200,50,52.46,52.48,52.47,0,0
0,EJ-200,50,52.48,52.5,52.49,3,0.0101598482796
0,EJ-200,50,52.5,52.52,52.51,0,0
0,EJ-200,50,52.52,52.54,52.53,2,0.0067732321864
0,EJ-200,50,52.54,52.56,52.55,2,0.0067732321864
0,EJ-200,50,52.56,52.58,52.57,0,0
0,EJ-200,50,52.58,52.6,52.59,0,0
0,EJ-200,50,52.6,52.62,52.61,0,0
0,EJ-200,50,52.62,52.64,52.63,0,0
0,EJ-200,50,52.64,52.66,52.65,1,0.0033866160932
0,EJ-200,50,52.66,52.68,52.67,0,0
0,EJ-200,50,52.68,52.7,52.69,0,0
0,EJ-200,50,52.7,52.72,52.71,0,0
0,EJ-200,50,52.72,52.74,52.73,0,0
0,EJ-200,50,52.74,52.76,52.75,0,0
0,EJ-200,50,52.76,52.78,52.77,1,0.0033866160932
0,EJ-200,50,52.78,52.8,52.79,0,0
0,EJ-200,50,52.8,52.82,52.81,0,0
0,EJ-200,50,52.82,52.84,52.83,1,0.0033866160932
0,EJ-200,50,52.84,52.86,52.85,0,0
0,EJ-200,50,52.86,52.88,52.87,0,0
0,EJ-200,50,52.88,52.9,52.89,0,0
0,EJ-200,50,52.9,52.92,52.91,0,0
0,EJ-200,50,52.92,52.94,52.93,1,0.0033866160932
0,EJ-200,50,52.94,52.96,52.95,0,0
0,EJ-200,50,52.96,52.98,52.97,0,0
0,EJ-200,50,52.98,53,52.99,0,0
0,EJ-200,50,53,53.02,53.01,0,0
0,EJ-200,50,53.02,53.04,53.03,0,0
0,EJ-200,50,53.04,53.06,53.05,0,0
0,EJ-200,50,53.06,53.08,53.07,0,0
0,EJ-200,50,53.08,53.1,53.09,0,0
0,EJ-200,50,53.1,53.12,53.11,0,0
0,EJ-200,50,53.12,53.14,53.13,1,0.0033866160932
0,EJ-200,50,53.14,53.16,53.15,0,0
0,EJ-200,50,53.16,53.18,53.17,0,0
0,EJ-200,50,53.18,53.2,53.19,0,0
0,EJ-200,50,53.2,53.22,53.21,0,0
0,EJ-200,50,53.22,53.24,53.23,0,0
0,EJ-200,50,53.24,53.26,53.25,0,0
0,EJ-200,50,53.26,53.28,53.27,0,0
0,EJ-200,50,53.28,53.3,53.29,0,0
0,EJ-200,50,53.3,53.32,53.31,0,0
0,EJ-200,50,53.32,53.34,53.33,1,0.0033866160932
0,EJ-200,50,53.34,53.36,53.35,0,0
0,EJ-200,50,53.36,53.38,53.37,1,0.0033866160932
0,EJ-200,50,53.38,53.4,53.39,2,0.0067732321864
0,EJ-200,50,53.4,53.42,53.41,0,0
0,EJ-200,50,53.42,53.44,53.43,0,0
0,EJ-200,50,53.44,53.46,53.45,1,0.0033866160932
0,EJ-200,50,53.46,53.48,53.47,0,0
0,EJ-200,50,53.48,53.5,53.49,0,0
0,EJ-200,50,53.5,53.52,53.51,0,0
0,EJ-200,50,53.52,53.54,53.53,1,0.0033866160932
0,EJ-200,50,53.54,53.56,53.55,0,0
0,EJ-200,50,53.56,53.58,53.57,0,0
0,EJ-200,50,53.58,53.6,53.59,0,0
0,EJ-200,50,53.6,53.62,53.61,0,0
0,EJ-200,50,53.62,53.64,53.63,0,0
0,EJ-200,50,53.64,53.66,53.65,0,0
0,EJ-200,50,53.66,53.68,53.67,0,0
0,EJ-200,50,53.68,53.7,53.69,0,0
0,EJ-200,50,53.7,53.72,53.71,0,0
0,EJ-200,50,53.72,53.74,53.73,2,0.0067732321864
0,EJ-200,50,53.74,53.76,53.75,0,0
0,EJ-200,50,53.76,53.78,53.77,0,0
0,EJ-200,50,53.78,53.8,53.79,1,0.0033866160932
0,EJ-200,50,53.8,53.82,53.81,1,0.0033866160932
0,EJ-200,50,53.82,53.84,53.83,1,0.0033866160932
0,EJ-200,50,53.84,53.86,53.85,0,0
0,EJ-200,50,53.86,53.88,53.87,0,0
0,EJ-200,50,53.88,53.9,53.89,1,0.0033866160932
0,EJ-200,50,53.9,53.92,53.91,0,0
0,EJ-200,50,53.92,53.94,53.93,1,0.0033866160932
0,EJ-200,50,53.94,53.96,53.95,0,0
0,EJ-200,50,53.96,53.98,53.97,0,0
0,EJ-200,50,53.98,54,53.99,0,0
0,EJ-200,50,54,54.02,54.01,0,0
0,EJ-200,50,54.02,54.04,54.03,0,0
0,EJ-200,50,54.04,54.06,54.05,0,0
0,EJ-200,50,54.06,54.08,54.07,0,0
0,EJ-200,50,54.08,54.1,54.09,1,0.0033866160932
0,EJ-200,50,54.1,54.12,54.11,0,0
0,EJ-200,50,54.12,54.14,54.13,0,0
0,EJ-200,50,54.14,54.16,54.15,0,0
0,EJ-200,50,54.16,54.18,54.17,1,0.0033866160932
0,EJ-200,50,54.18,54.2,54.19,1,0.0033866160932
0,EJ-200,50,54.2,54.22,54.21,1,0.0033866160932
0,EJ-200,50,54.22,54.24,54.23,0,0
0,EJ-200,50,54.24,54.26,54.25,0,0
0,EJ-200,50,54.26,54.28,54.27,1,0.0033866160932
0,EJ-200,50,54.28,54.3,54.29,1,0.0033866160932
0,EJ-200,50,54.3,54.32,54.31,0,0
0,EJ-200,50,54.32,54.34,54.33,0,0
0,EJ-200,50,54.34,54.36,54.35,0,0
0,EJ-200,50,54.36,54.38,54.37,1,0.0033866160932
0,EJ-200,50,54.38,54.4,54.39,0,0
0,EJ-200,50,54.4,54.42,54.41,1,0.0033866160932
0,EJ-200,50,54.42,54.44,54.43,0,0
0,EJ-200,50,54.44,54.46,54.45,1,0.0033866160932
0,EJ-200,50,54.46,54.48,54.47,0,0
0,EJ-200,50,54.48,54.5,54.49,0,0
0,EJ-200,50,54.5,54.52,54.51,0,0
0,EJ-200,50,54.52,54.54,54.53,1,0.0033866160932
0,EJ-200,50,54.54,54.56,54.55,0,0
0,EJ-200,50,54.56,54.58,54.57,0,0
0,EJ-200,50,54.58,54.6,54.59,1,0.0033866160932
0,EJ-200,50,54.6,54.62,54.61,0,0
0,EJ-200,50,54.62,54.64,54.63,0,0
0,EJ-200,50,54.64,54.66,54.65,0,0
0,EJ-200,50,54.66,54.68,54.67,0,0
0,EJ-200,50,54.68,54.7,54.69,0,0
0,EJ-200,50,54.7,54.72,54.71,1,0.0033866160932
0,EJ-200,50,54.72,54.74,54.73,0,0
0,EJ-200,50,54.74,54.76,54.75,0,0
0,EJ-200,50,54.76,54.78,54.77,0,0
0,EJ-200,50,54.78,54.8,54.79,0,0
0,EJ-200,50,54.8,54.82,54.81,0,0
0,EJ-200,50,54.82,54.84,54.83,0,0
0,EJ-200,50,54.84,54.86,54.85,0,0
0,EJ-200,50,54.86,54.88,54.87,0,0
0,EJ-200,50,54.88,54.9,54.89,0,0
0,EJ-200,50,54.9,54.92,54.91,0,0
0,EJ-200,50,54.92,54.94,54.93,0,0
0,EJ-200,50,54.94,54.96,54.95,0,0
0,EJ-200,50,54.96,54.98,54.97,0,0
0,EJ-200,50,54.98,55,54.99,0,0
0,EJ-200,50,55,55.02,55.01,0,0
0,EJ-200,50,55.02,55.04,55.03,0,0
0,EJ-200,50,55.04,55.06,55.05,0,0
0,EJ-200,50,55.06,55.08,55.07,0,0
0,EJ-200,50,55.08,55.1,55.09,0,0
0,EJ-200,50,55.1,55.12,55.11,0,0
0,EJ-200,50,55.12,55.14,55.13,0,0
0,EJ-200,50,55.14,55.16,55.15,0,0
0,EJ-200,50,55.16,55.18,55.17,0,0
0,EJ-200,50,55.18,55.2,55.19,0,0
0,EJ-200,50,55.2,55.22,55.21,0,0
0,EJ-200,50,55.22,55.24,55.23,0,0
0,EJ-200,50,55.24,55.26,55.25,0,0
0,EJ-200,50,55.26,55.28,55.27,0,0
0,EJ-200,50,55.28,55.3,55.29,0,0
0,EJ-200,50,55.3,55.32,55.31,1,0.0033866160932
0,EJ-200,50,55.32,55.34,55.33,0,0
0,EJ-200,50,55.34,55.36,55.35,1,0.0033866160932
0,EJ-200,50,55.36,55.38,55.37,0,0
0,EJ-200,50,55.38,55.4,55.39,2,0.0067732321864
0,EJ-200,50,55.4,55.42,55.41,0,0
0,EJ-200,50,55.42,55.44,55.43,0,0
0,EJ-200,50,55.44,55.46,55.45,0,0
0,EJ-200,50,55.46,55.48,55.47,0,0
0,EJ-200,50,55.48,55.5,55.49,0,0
0,EJ-200,50,55.5,55.52,55.51,0,0
0,EJ-200,50,55.52,55.54,55.53,0,0
0,EJ-200,50,55.54,55.56,55.55,0,0
0,EJ-200,50,55.56,55.58,55.57,0,0
0,EJ-200,50,55.58,55.6,55.59,0,0
0,EJ-200,50,55.6,55.62,55.61,0,0
0,EJ-200,50,55.62,55.64,55.63,0,0
0,EJ-200,50,55.64,55.66,55.65,0,0
0,EJ-200,50,55.66,55.68,55.67,0,0
0,EJ-200,50,55.68,55.7,55.69,0,0
0,EJ-200,50,55.7,55.72,55.71,0,0
0,EJ-200,50,55.72,55.74,55.73,0,0
0,EJ-200,50,55.74,55.76,55.75,0,0
0,EJ-200,50,55.76,55.78,55.77,0,0
0,EJ-200,50,55.78,55.8,55.79,0,0
0,EJ-200,50,55.8,55.82,55.81,0,0
0,EJ-200,50,55.82,55.84,55.83,0,0
0,EJ-200,50,55.84,55.86,55.85,0,0
0,EJ-200,50,55.86,55.88,55.87,1,0.0033866160932
0,EJ-200,50,55.88,55.9,55.89,0,0
0,EJ-200,50,55.9,55.92,55.91,1,0.0033866160932
0,EJ-200,50,55.92,55.94,55.93,0,0
0,EJ-200,50,55.94,55.96,55.95,0,0
0,EJ-200,50,55.96,55.98,55.97,1,0.0033866160932
0,EJ-200,50,55.98,56,55.99,0,0
0,EJ-200,50,56,56.02,56.01,0,0
0,EJ-200,50,56.02,56.04,56.03,0,0
0,EJ-200,50,56.04,56.06,56.05,0,0
0,EJ-200,50,56.06,56.08,56.07,0,0
0,EJ-200,50,56.08,56.1,56.09,0,0
0,EJ-200,50,56.1,56.12,56.11,1,0.0033866160932
0,EJ-200,50,56.12,56.14,56.13,0,0
0,EJ-200,50,56.14,56.16,56.15,0,0
0,EJ-200,50,56.16,56.18,56.17,1,0.0033866160932
0,EJ-200,50,56.18,56.2,56.19,0,0
0,EJ-200,50,56.2,56.22,56.21,0,0
0,EJ-200,50,56.22,56.24,56.23,0,0
0,EJ-200,50,56.24,56.26,56.25,0,0
0,EJ-200,50,56.26,56.28,56.27,0,0
0,EJ-200,50,56.28,56.3,56.29,0,0
0,EJ-200,50,56.3,56.32,56.31,0,0
0,EJ-200,50,56.32,56.34,56.33,0,0
0,EJ-200,50,56.34,56.36,56.35,0,0
0,EJ-200,50,56.36,56.38,56.37,1,0.0033866160932
0,EJ-200,50,56.38,56.4,56.39,0,0
0,EJ-200,50,56.4,56.42,56.41,0,0
0,EJ-200,50,56.42,56.44,56.43,0,0
0,EJ-200,50,56.44,56.46,56.45,1,0.0033866160932
0,EJ-200,50,56.46,56.48,56.47,1,0.0033866160932
0,EJ-200,50,56.48,56.5,56.49,1,0.0033866160932
0,EJ-200,50,56.5,56.52,56.51,0,0
0,EJ-200,50,56.52,56.54,56.53,1,0.0033866160932
0,EJ-200,50,56.54,56.56,56.55,0,0
0,EJ-200,50,56.56,56.58,56.57,1,0.0033866160932
0,EJ-200,50,56.58,56.6,56.59,0,0
0,EJ-200,50,56.6,56.62,56.61,0,0
0,EJ-200,50,56.62,56.64,56.63,0,0
0,EJ-200,50,56.64,56.66,56.65,0,0
0,EJ-200,50,56.66,56.68,56.67,0,0
0,EJ-200,50,56.68,56.7,56.69,0,0
0,EJ-200,50,56.7,56.72,56.71,0,0
0,EJ-200,50,56.72,56.74,56.73,0,0
0,EJ-200,50,56.74,56.76,56.75,0,0
0,EJ-200,50,56.76,56.78,56.77,0,0
0,EJ-200,50,56.78,56.8,56.79,0,0
0,EJ-200,50,56.8,56.82,56.81,0,0
0,EJ-200,50,56.82,56.84,56.83,0,0
0,EJ-200,50,56.84,56.86,56.85,0,0
0,EJ-200,50,56.86,56.88,56.87,0,0
0,EJ-200,50,56.88,56.9,56.89,0,0
0,EJ-200,50,56.9,56.92,56.91,0,0
0,EJ-200,50,56.92,56.94,56.93,0,0
0,EJ-200,50,56.94,56.96,56.95,0,0
0,EJ-200,50,56.96,56.98,56.97,1,0.0033866160932
0,EJ-200,50,56.98,57,56.99,0,0
0,EJ-200,50,57,57.02,57.01,0,0
0,EJ-200,50,57.02,57.04,57.03,0,0
0,EJ-200,50,57.04,57.06,57.05,0,0
0,EJ-200,50,57.06,57.08,57.07,0,0
0,EJ-200,50,57.08,57.1,57.09,1,0.0033866160932
0,EJ-200,50,57.1,57.12,57.11,1,0.0033866160932
0,EJ-200,50,57.12,57.14,57.13,0,0
0,EJ-200,50,57.14,57.16,57.15,0,0
0,EJ-200,50,57.16,57.18,57.17,0,0
0,EJ-200,50,57.18,57.2,57.19,0,0
0,EJ-200,50,57.2,57.22,57.21,0,0
0,EJ-200,50,57.22,57.24,57.23,0,0
0,EJ-200,50,57.24,57.26,57.25,0,0
0,EJ-200,50,57.26,57.28,57.27,0,0
0,EJ-200,50,57.28,57.3,57.29,0,0
0,EJ-200,50,57.3,57.32,57.31,0,0
0,EJ-200,50,57.32,57.34,57.33,0,0
0,EJ-200,50,57.34,57.36,57.35,0,0
0,EJ-200,50,57.36,57.38,57.37,1,0.0033866160932
0,EJ-200,50,57.38,57.4,57.39,0,0
0,EJ-200,50,57.4,57.42,57.41,0,0
0,EJ-200,50,57.42,57.44,57.43,0,0
0,EJ-200,50,57.44,57.46,57.45,0,0
0,EJ-200,50,57.46,57.48,57.47,0,0
0,EJ-200,50,57.48,57.5,57.49,0,0
0,EJ-200,50,57.5,57.52,57.51,0,0
0,EJ-200,50,57.52,57.54,57.53,0,0
0,EJ-200,50,57.54,57.56,57.55,0,0
