scenario,wavelength_nm_created,folded_exit_angle_deg,finite_beta_edge_deg,d_axial_mm,group_velocity_mm_ns,propagation_time_ns,predicted_angular_penalty_ps,observed_edge_excess_ps,is_upper_5pct_angle_tail
visible_lower_764mm,719.560668131,40.6952171143,40.4478191974,49.4999506346,191.840956019,0.343320534425,1.25589830635,4.25751696363,0
visible_lower_764mm,468.421467381,40.7068441241,38.7141053503,49.7599929125,168.321041096,0.359419291689,11.1054548557,-19.4534816842,0
visible_lower_764mm,490.440991669,38.94829133,38.9399446125,49.8269574199,169.838080803,0.345785559328,0.0444099276907,-31.4029657349,0
visible_lower_764mm,593.022242382,40.0022039112,39.7794508551,49.4998145894,176.269831835,0.346393483199,1.1893633321,-19.0113905273,0
visible_lower_764mm,548.678349446,40.3992187356,39.4559054677,49.4997600978,173.623792253,0.349073975956,5.12337812154,-20.1692173576,0
visible_lower_764mm,488.254398888,40.3609042206,38.9183206809,49.8463098949,169.689449269,0.356187462756,7.95846181103,-21.3629560627,0
visible_lower_764mm,595.339623767,39.8181105634,39.7948953458,49.9185670883,176.402314255,0.348504217893,0.124382893616,-19.7977827186,0
visible_lower_764mm,667.070300191,41.5849917854,40.2102185067,49.4999774994,181.541798933,0.352288824635,7.49855531522,-4.75081648214,0
visible_lower_764mm,499.072836789,39.4316179548,39.023633036,49.9861304864,170.420377593,0.349602277124,2.20116249802,-27.944287564,0
visible_lower_764mm,693.179004915,43.4438465474,40.3345960364,49.4999647529,186.859567197,0.360545474877,17.340712734,13.028226433,0
visible_lower_764mm,589.033677796,40.9464163723,39.752543621,49.4996902071,176.040483447,0.350460294093,6.53234211243,-15.2767574502,0
visible_lower_764mm,595.654492607,44.1094711944,39.7969832047,49.499963903,176.420280113,0.369449814682,25.5861019771,4.26239811035,0
visible_lower_764mm,553.105613151,39.6217390055,39.4907171531,49.5893221663,173.897373021,0.352186781268,0.698610976751,-17.3273928765,0
visible_lower_764mm,459.85302779,38.6954066761,38.6212344218,49.4994712679,167.71898233,0.340521011723,0.391396761819,-37.2307680237,0
visible_lower_764mm,431.904083111,39.5116764957,38.2977224071,49.7380133253,165.712532794,0.353711735769,6.59614494112,-28.7372622572,0
visible_lower_764mm,406.030845749,38.2918221448,37.9684488649,49.8550193152,163.802505171,0.344389304683,1.71418266096,-41.683725303,0
visible_lower_764mm,585.362943617,39.7219512473,39.7274130912,49.4994323929,175.827911048,0.344359759286,-0.0289937409892,-21.6840483567,0
visible_lower_764mm,607.05066249,39.9360322206,39.8708664277,49.8792694192,177.0627685,0.348559264881,0.349260859341,-18.4858263662,0
visible_lower_764mm,706.686068918,40.3820644605,40.3940528599,49.4999740013,189.456436627,0.342597486462,-0.0610584286127,-0.458885916453,0
visible_lower_764mm,677.648902632,41.2109222709,40.2621684981,49.5000441029,183.745806281,0.349331687378,5.07090429966,-3.69652380466,0
visible_lower_764mm,479.783548043,39.1343953664,38.8328983791,49.6306563833,169.10939288,0.351192136929,1.60790324674,-25.5611658932,0
visible_lower_764mm,514.546781148,39.2690730554,39.1671473418,49.5002419131,171.44629809,0.344359743219,0.541039687855,-28.0367985515,0
visible_lower_764mm,430.485027532,40.7666848988,38.2804254037,49.7126509967,165.60898578,0.361247258828,13.9420250298,-21.1545790663,0
visible_lower_764mm,477.537196961,40.3042351629,38.809799424,49.500611464,168.954442841,0.349812580416,8.18922750837,-26.1761654816,0
visible_lower_764mm,604.578989486,41.822690848,39.8551174391,49.5001739644,176.924635931,0.355771005295,10.9821327381,-8.68517512286,0
visible_lower_764mm,650.406713312,40.3261867814,40.1238573766,49.5007234311,179.377955632,0.346817632746,1.0795405679,-14.0749916429,0
visible_lower_764mm,451.504244949,39.0991200024,38.527949993,49.4998059687,167.126264117,0.343930832864,3.04825628706,-34.6712723644,0
visible_lower_764mm,482.132897086,40.921515728,38.8568551204,49.5003601718,169.270938101,0.35354785788,11.4846490875,-21.984161961,0
visible_lower_764mm,454.681714357,38.7688825475,38.5637826342,49.5002535877,167.35250382,0.342747905741,1.08510798641,-35.5342397904,0
visible_lower_764mm,728.085233173,40.4810593188,40.4819250106,49.499549553,192.515394531,0.342064037956,-0.00435939225085,4.01999203879,0
visible_lower_764mm,718.343804458,40.6723649074,40.4428549959,49.4997905448,191.619236848,0.343194598537,1.16561899344,3.76542505618,0
visible_lower_764mm,609.693371402,41.3310180755,39.8875392987,49.5005094933,177.209776106,0.351944192087,7.94981176811,-12.1000528245,0
visible_lower_764mm,691.878150173,40.7512185682,40.328699197,49.5000460807,186.604111922,0.345720091981,2.20162389378,-2.24306237663,0
visible_lower_764mm,507.281619847,41.4723390817,39.1007887393,49.4999190452,170.967552663,0.356444995144,13.325642375,-16.640152085,0
visible_lower_764mm,505.361131824,40.1879572656,39.0829468483,49.499102068,170.840143,0.349401465863,6.01104813181,-23.861314369,0
visible_lower_764mm,390.001301201,42.0878162667,37.7491478843,49.500013986,162.597222459,0.363914375419,25.2039206393,-21.103759611,0
visible_lower_764mm,454.180785616,39.0339474104,38.55816064,49.9441925276,167.316938797,0.348875237433,2.5568306455,-32.8507693771,0
visible_lower_764mm,440.860856917,38.3961937992,38.4049197093,49.5142748192,166.362265904,0.349022211409,-0.0458435470596,-30.7812633167,0
visible_lower_764mm,412.392507515,38.4739160702,38.0521821822,49.5003871151,164.276391443,0.34100990737,2.22795252404,-41.647929428,0
visible_lower_764mm,689.151604716,44.7181560179,40.3162402474,49.4996163134,186.065557691,0.368661769584,25.4877521431,19.7588876711,0
visible_lower_764mm,410.236358556,38.6823388538,38.0240090124,49.5007211611,164.11608177,0.342655047497,3.49698969757,-40.2318333276,0
visible_lower_764mm,420.443651536,39.7977555969,38.1555346186,49.8717649315,164.872256219,0.352510209599,9.02630870456,-32.1689652443,0
visible_lower_764mm,547.984674934,39.6579114326,39.4503980753,49.5006253522,173.580765067,0.344689704653,1.10638931598,-24.6222569954,0
visible_lower_764mm,524.972671619,40.3431068573,39.2592977239,49.4996666074,172.124035238,0.348598989822,5.90048580186,-22.8140321502,0
visible_lower_764mm,778.840193298,42.4671359246,40.6624725113,49.5000689739,192.515394531,0.352512555068,9.60208241093,13.5516056658,0
visible_lower_764mm,459.538457115,38.8116774219,38.6177700272,49.5883245824,167.6967364,0.350287659132,1.02807967164,-28.1741183639,0
visible_lower_764mm,507.920047887,39.0873322008,39.1066918966,49.4993368193,171.009871365,0.343292695137,-0.102404778182,-29.7269756637,0
visible_lower_764mm,422.499185732,38.3153325626,38.1814596015,49.4997766999,165.023656825,0.340224317107,0.703493648633,-41.3709801508,0
visible_lower_764mm,472.205970491,38.9064957023,38.7542182165,49.8209755427,168.584925284,0.345954022561,0.811531355117,-33.0020521718,0
visible_lower_764mm,498.799319119,43.1771241073,39.0210217534,49.500558035,170.402052509,0.366468823124,24.4435247944,-7.43659634211,0
visible_lower_764mm,664.945193387,40.4345569791,40.1995178655,49.5000872753,181.090583036,0.34646372549,1.24793942793,-11.4098344589,0
visible_lower_764mm,414.437257735,39.7363659651,38.0787056519,49.5006884917,164.428139677,0.348816805311,9.03669059382,-33.628831535,0
visible_lower_764mm,433.450445346,38.418719514,38.316472908,49.5001201223,165.825125661,0.341609524825,0.537880742056,-38.8501560702,0
visible_lower_764mm,708.106339378,41.7436691313,40.4001207482,49.5006080738,189.723741656,0.349655889245,7.07412245439,7.04759129038,0
visible_lower_764mm,386.709972679,63.5420600842,37.7026126565,49.5007767172,162.347817527,0.594262716818,298.976455764,208.88937443,1
visible_lower_764mm,419.662160517,42.378841022,38.14562926,49.5008028501,164.814626032,0.364076383489,24.6804097935,-17.8230675176,0
visible_lower_764mm,514.893375539,39.2196529864,39.1702685762,49.5003713358,171.468966791,0.342704821305,0.261804540648,-29.6599872176,0
visible_lower_764mm,434.015052161,38.5914394214,38.3232936244,49.8234566208,165.866243025,0.347866475207,1.42583160129,-35.0194726087,0
visible_lower_764mm,520.776005245,39.3920559425,39.2226350096,49.500055088,171.852552676,0.344883638996,0.901191504261,-26.9246663193,0
visible_lower_764mm,704.018525318,41.171425591,40.3825628222,49.5003008806,188.951470792,0.346880644975,4.10839853092,2.96387335114,0
visible_lower_764mm,586.258535757,39.9009470687,39.7335772141,49.4998987626,175.879930085,0.345517545007,0.89234031202,-20.4541694915,0
visible_lower_764mm,449.986112951,46.7972421557,38.5106855744,49.499888383,167.017891756,0.391783166914,54.1704057119,13.0256235136,1
visible_lower_764mm,494.675087117,41.3460212359,38.9813272201,49.6217758999,170.12460311,0.357588617886,13.3034811072,-17.63313429,0
visible_lower_764mm,425.627829783,38.6272169959,38.2205626274,49.6194850022,165.253543189,0.343954044948,2.15789504371,-38.2371717844,0
visible_lower_764mm,747.773443786,40.336203535,40.5563750097,49.5000936712,192.515394531,0.341262002468,-1.10678423791,2.83861587133,0
visible_lower_764mm,509.395371979,39.2149395952,39.1202800563,49.4992741581,171.107386394,0.344040161133,0.502188602079,-28.8383454923,0
visible_lower_764mm,523.641413048,39.5977357178,39.2477297817,49.5007482481,172.03816083,0.344822700399,1.87054671568,-26.7225335847,0
visible_lower_764mm,451.638013626,39.5821723885,38.529466744,49.4990628704,167.135819955,0.347036525218,5.68644642337,-31.546230417,0
visible_lower_764mm,704.837745203,41.1050817164,40.3861045047,49.4998275215,189.106955732,0.346467535127,3.73536345663,2.81875200594,0
visible_lower_764mm,770.087629655,40.4051256585,40.6339164305,49.500015849,192.515394531,0.341639670745,-1.15435094842,2.82409742699,0
visible_lower_764mm,517.49256143,40.8495807508,39.1935476457,49.5005955355,171.638913436,0.352576227091,9.1434334798,-19.544781654,0
visible_lower_764mm,696.567093367,40.1877658743,40.3498119435,49.4998196678,187.520424163,0.342333697241,-0.828865042699,-4.03593693126,0
visible_lower_764mm,531.415222794,39.6318501623,39.3144736071,49.499118747,172.537399198,0.344866789604,1.695460802,-25.944327029,0
visible_lower_764mm,614.436205614,40.038841335,39.9170367893,49.5005526825,177.471643187,0.344937939019,0.648787359748,-18.7259830211,0
visible_lower_764mm,606.709618232,40.4451500842,39.8687023158,49.6444220131,177.043760201,0.3495934039,3.11472054975,-15.751219091,0
visible_lower_764mm,528.15861593,53.9227859673,39.2867493484,49.4994704506,172.329024556,0.451032504983,116.659303908,79.9173905142,1
visible_lower_764mm,546.441109753,40.5566910133,39.4380911041,49.5000385292,173.484765866,0.350251087732,6.10186748341,-19.1955628261,0
visible_lower_764mm,548.809655892,39.6977142016,39.4569463441,49.5001546272,173.631924675,0.345834513144,1.28478945333,-23.3998495884,0
visible_lower_764mm,607.925505532,41.1899976645,39.8764047315,49.5002921512,177.111541576,0.351848539446,7.21051625289,-12.3368793541,0
visible_lower_764mm,590.16247444,40.3157592367,39.760200542,49.500142378,176.105605479,0.347620743246,2.99117736493,-18.025049211,0
visible_lower_764mm,428.172684486,40.6818389703,38.2520542539,49.4996229797,165.440010508,0.354409815344,13.5420109413,-26.5934143018,0
visible_lower_764mm,530.04942283,41.7873573226,39.3028873902,49.5005303245,172.450154652,0.355971093199,14.0221689948,-14.9767801197,0
visible_lower_764mm,500.184381479,39.5272951528,39.0342179544,49.4994169733,170.494920135,0.342588740731,2.64020958447,-31.1741718502,0
visible_lower_764mm,605.546693295,39.9212847822,39.8613014008,49.5000983357,176.978809693,0.345600956971,0.318998632169,-18.7759382226,0
visible_lower_764mm,546.38491069,39.6616225986,39.4376416694,49.7101757084,173.481269265,0.347344720825,1.19966172422,-23.6753859791,0
visible_lower_764mm,498.567543813,40.841101686,39.0188069263,49.5003195195,170.386530216,0.353491724945,10.0895860745,-20.4342421535,0
visible_lower_764mm,416.050136482,38.7275594054,38.0994944735,49.9632232924,164.547669002,0.347382436006,3.36863612935,-38.4660813215,0
visible_lower_764mm,469.669363669,41.9574955563,38.7273928778,49.4990315085,168.408197211,0.357028304545,18.4876110268,-19.7325044447,0
visible_lower_764mm,691.60761252,40.319176585,40.3274690005,49.4993840943,186.550864397,0.343170759191,-0.0427524510784,-4.88071614615,0
visible_lower_764mm,458.986658444,38.6345896039,38.6116835489,49.5002577448,167.657645403,0.341913020231,0.12070675111,-35.9326497551,0
visible_lower_764mm,472.640863735,39.2872191689,38.7587926298,49.5004086985,168.615128043,0.345538569318,2.82457042676,-30.9358453743,0
visible_lower_764mm,544.190066261,39.5757756791,39.4200142979,49.5001522039,173.344346477,0.344046494685,0.829254766164,-25.6043708939,0
visible_lower_764mm,795.173349778,41.4077285157,40.7131260242,49.5002514003,192.515394531,0.346776584753,3.60153596541,7.55664532415,0
visible_lower_764mm,502.472816138,39.2717129957,39.0558739345,49.5996848862,170.647848738,0.345497331436,1.15026991152,-28.8017873162,0
visible_lower_764mm,759.202973969,41.9494053123,40.5969644892,49.5000343289,192.515394531,0.349683843436,7.08931037991,11.0554826656,0
visible_lower_764mm,610.363495713,40.4004592613,39.8917400487,49.4997068654,177.246923635,0.34768584696,2.73609929882,-16.2985039962,0
visible_lower_764mm,470.268979017,38.9205892885,38.7337562382,49.8666856251,168.45002694,0.346427988148,0.997242951131,-33.0707617138,0
visible_lower_764mm,757.75756656,42.1229654463,40.591934197,49.5001389306,192.515394531,0.350626624244,8.06023806998,12.023023629,0
visible_lower_764mm,453.678121606,39.8661137658,38.5525090218,49.5000043459,167.281171625,0.349088932766,7.14469176916,-29.2932654707,0
visible_lower_764mm,676.963707239,40.3539065468,40.2588690597,49.499833928,183.605135015,0.344568097967,0.497419307612,-8.71186060106,0
visible_lower_764mm,630.59191583,40.1445508393,40.0135294513,49.550465375,178.345260553,0.346697417883,0.698692379484,-16.0616439398,0
visible_lower_764mm,552.210749289,39.7665603321,39.4837277695,49.499667285,173.842281907,0.345503725019,1.51102485257,-23.4221915407,0
visible_lower_764mm,487.138960968,43.2765933011,38.9072228842,49.4999884393,169.613386667,0.368182734644,25.8133842164,-6.8540338801,0
visible_lower_764mm,474.775122838,40.4775113316,38.7811374797,49.5004207443,168.763270087,0.352060747003,9.34069490889,-24.2011223028,0
visible_lower_764mm,487.461001852,75.6072135647,38.9104316097,49.8082960804,169.635382635,1.06908704497,803.904610075,691.74625892,1
visible_lower_764mm,514.222252056,39.5135704643,39.1642211688,49.5002615632,171.425044848,0.345303696075,1.8658718394,-27.1236691937,0
visible_lower_764mm,469.910177779,38.8187013371,38.729950154,49.7400181905,168.425009456,0.344944485041,0.47134367273,-33.6263478374,0
visible_lower_764mm,574.385164678,41.2902987087,39.6501102644,49.5000389116,175.183448497,0.353891953321,9.07456360177,-13.0918216968,0
visible_lower_764mm,492.439078671,40.2512780545,38.9595533751,49.500969476,169.973515128,0.349202494241,7.05260046094,-25.3233310736,0
visible_lower_764mm,739.018133923,40.3523157089,40.5239935317,49.4998088859,192.515394531,0.34128607183,-0.862651100116,3.02817925589,0
visible_lower_764mm,510.107942349,41.7334891246,39.1268164828,49.5000044144,171.154450651,0.356161561113,14.7387580993,-16.6545024212,0
visible_lower_764mm,728.708937776,40.5940739263,40.4843749298,49.5006301998,192.515394531,0.342390652713,0.554032678932,4.32688836905,0
visible_lower_764mm,446.746424232,38.9820749349,38.4735289791,49.5005850339,166.785865021,0.343126840168,2.70802248363,-35.9674069366,0
visible_lower_764mm,667.237463573,40.467696371,40.2110564288,49.5001883369,181.577170167,0.346326594376,1.36050650291,-10.6494292561,0
visible_lower_764mm,654.174579736,40.4912921977,40.143883531,49.5004878479,179.569505821,0.347112194763,1.86027079694,-13.499991897,0
visible_lower_764mm,668.198206986,40.3898746211,40.2158615335,49.5003568826,181.780117231,0.345811757534,0.919765294811,-10.7922211396,0
visible_lower_764mm,429.633949263,41.5099569584,38.2700099854,49.907456436,165.546842816,0.364095091016,18.5934068316,-19.8942643907,0
visible_lower_764mm,718.151866775,40.3186117062,40.4420697754,49.499977829,191.584196154,0.341486639492,-0.621564349787,1.99806566849,0
visible_lower_764mm,691.937965477,40.2802625359,40.3289710123,49.5000679162,186.615879216,0.343265329152,-0.250802336862,-4.67743873604,0
visible_lower_764mm,464.319828992,38.7377536628,38.6700067831,49.7071562079,168.033638218,0.344363825631,0.35913162383,-34.5203481085,0
visible_lower_764mm,475.815110146,39.3235468684,38.7919631688,49.9153382521,168.835374893,0.350169503734,2.86648676773,-29.1417836467,0
visible_lower_764mm,636.110994147,40.1143489444,40.0451242962,49.8025345783,178.637198387,0.348251264933,0.370435395653,-15.9259851924,0
visible_lower_764mm,520.288972361,39.4128785882,39.2183429265,49.5006889463,171.82096695,0.343972995333,1.03541440285,-27.8856848655,0
visible_lower_764mm,457.968205324,38.6419926776,38.600418014,49.5007223866,167.585693355,0.339901843402,0.21915876707,-38.050259936,0
visible_lower_764mm,655.886271019,40.3006000348,40.15288357,49.499945417,179.656015878,0.346541403806,0.786983871401,-13.9409479816,0
