x_beam_mm,grupo,npe_mean,npe_var,npe_rms,var_over_mean,chi2ndf_poisson,t_mean_ns,t_rms_ns,fpt_mean_ns,fpt_rms_ns,sigma_grupo_ps,sigma_tavg_ps,sigma_est_ps,lambda_eff_cm
600,end_right_B_SUM4,750.965,33807.574775,183.8683626266357,45.0188421231349,10.518572591685329,2.764568965617424,1.6601495914785034,0.6366848118130471,0.020644783105394485,27.422553437413956,,,
600,end_left_all,33.0925,105.98894375,10.295093188019232,3.2028086046687316,23.36921093888631,7.039521650012927,1.7319748838826,5.008270626727284,0.1839807269727281,,252.66458157485465,,30.700239099090357
600,end_right_all,1486.5265,132772.80629775,364.38003004795695,89.3174836087685,9.59444746456942,2.7477400821046856,1.6550623338805988,0.6298351397235427,0.02334511596903147,,252.66458157485465,,30.816131281936965
600,ends_all,1519.619,138956.833839,372.7691428203252,91.44189026262504,9.543818663129514,2.841201523121153,1.7712383713800863,0.6298351397235427,0.02334511596903147,,252.66458157485465,,
600,top_left_all,119.195,971.6699750000001,31.17162130849148,8.15193569361131,18.632096770876814,5.668368107527886,1.9028680136238354,2.8421946327726344,0.18829376039860193,,,102.81494643020879,
600,top_right_all,3011.616,550334.648544,741.8454344026119,182.73732392974404,8.317030045493807,2.924554145549595,1.784453299533851,0.3449896837713376,0.005112193859988511,,,20.454340187698683,
600,top_all,3130.811,594282.3762790001,770.8971243162086,189.81739117404405,8.195395022537951,3.029015547147456,1.8645662683051734,0.3449896837713376,0.005112193859988511,,,20.06119720104324,
600,nearest_top,368.212,8738.406055999998,93.47944188964757,23.731996936547418,13.106420271075637,2.4952861340169035,1.6796579332232728,0.3457092292476926,0.0070596599247149,,,58.49736496197582,
600,nearest_top_3,989.962,60376.75655599999,245.71682188242627,60.98896377436709,10.293217735558967,2.531924913934232,1.6870315951961332,0.3449903336176306,0.005111811047539018,,,35.67598809788485,
650,ch_00,3.882,4.964076,2.228020646223908,1.278741885625966,4.5462151830710775,7.267297772837608,1.7610777189605349,6.03873080186442,0.9877228196680986,,,,
650,ch_01,3.792,5.0367359999999985,2.244267363751476,1.3282531645569617,5.851622960998169,7.20604690197892,1.7476916241276534,5.991328442021367,0.9096749741702834,,,,
650,ch_02,3.7655,4.928509750000001,2.220024718330857,1.3088593148320278,4.980193698133207,7.173394045724226,1.7150466222041487,5.977076482556978,0.9361317908388217,,,,
650,ch_03,3.721,4.885159000000001,2.2102395797741026,1.3128618650900297,6.729515811656626,7.160402011863013,1.7523962179902883,6.008331437677219,0.975198577132774,,,,
650,ch_04,3.992,5.422936,2.3287198199869388,1.3584509018036073,3.8964324906808914,7.259476213076652,1.7638087396635211,5.997949925184989,0.95030371505705,,,,
650,ch_05,3.672,4.733415999999999,2.1756415145882833,1.289056644880174,3.378040158258975,7.242823928905527,1.7908150504921188,6.0219141436699966,1.0131232426030723,,,,
650,ch_06,3.7115,4.52926775,2.128207637896265,1.2203334905024923,2.6967825210927474,7.219703486014389,1.7660315783483305,6.023091191499701,0.9393757173553724,,,,
650,ch_07,3.616,4.792544,2.1891879773103087,1.3253716814159293,3.978515415814658,7.208467329780282,1.731555883991013,6.047331089387404,0.9916329783720056,,,,
650,ch_08,289.2625,5716.61259375,75.608283896343,19.762715850654683,13.484267166482313,2.5009617449022437,1.6271745984619324,0.45689731566787045,0.014782845862227908,,,,
650,ch_09,273.707,5258.132151,72.51297918993536,19.210806267285818,15.61688317122884,2.4969895733570304,1.6327378557454608,0.4447595007033292,0.016800583172364394,,,,
650,ch_10,260.3595,4835.26225975,69.53605007296575,18.57148388958344,14.954163623445758,2.4881771967408075,1.634024686081544,0.43684649083296495,0.019804043592564335,,,,
650,ch_11,253.44,4863.3114000000005,69.73744618209072,19.189202178030307,15.372003498804496,2.4805943715516037,1.6301420472987096,0.4330408091380034,0.021352172618547,,,,
650,ch_12,273.349,5201.534199,72.12166248083858,19.02891248550388,14.07120261760447,2.4758525457171037,1.6290764431864455,0.4322847843235445,0.01961365745862394,,,,
650,ch_13,269.7605,5005.67513975,70.75079603615778,18.555997411592877,13.253204237960073,2.4785250013966817,1.6263699575636104,0.4364852488876836,0.019821473920163302,,,,
650,ch_14,268.6045,5082.67507975,71.29288239193306,18.922523932957194,15.175614728336086,2.49778329690778,1.632110831077802,0.4450291356032219,0.0180868933757015,,,,
