event_id,produced_scint,produced_optical,detected_left,detected_right,detected_top,edep_total_MeV,edep_nonionizing_MeV,edep_ionizing_MeV,edep_optical_MeV,gun_x_mm
1524,43558,45148,889,822,10130,4.2141031128707285,0.0,4.2141031128707285,0.06469112645904629,0.0
1525,20084,21128,393,411,4849,1.932382315478297,0.0,1.932382315478297,0.030566399399090814,0.0
1526,16992,17992,354,357,3950,1.6459939445206053,0.0,1.6459939445206053,0.02599694107015136,0.0
1527,21193,22336,403,401,5132,2.069624068369225,0.0,2.069624068369225,0.03257789400643074,0.0
1528,16960,18019,338,300,3992,1.6238772275192441,0.0,1.6238772275192441,0.02569135055034712,0.0
1529,18189,19225,328,335,4361,1.7563593300934661,0.0,1.7563593300934661,0.027615326239979598,0.0
1530,16539,17539,311,328,3891,1.606842961495109,0.0,1.606842961495109,0.025120340292872315,0.0
1531,42584,44632,838,850,10198,4.083047748611887,0.0,4.083047748611887,0.06408872808895855,0.0
1532,17790,18808,330,342,4246,1.7040442713678046,0.0,1.7040442713678046,0.027118607346011358,0.0
1533,23687,24932,453,450,5731,2.2688553656173247,0.0,2.2688553656173247,0.03598198113050977,0.0
1534,18524,19520,339,379,4361,1.786393781637167,0.0,1.786393781637167,0.02814527272015703,0.0
1535,19579,20607,398,400,4573,1.8803238804774582,0.0,1.8803238804774582,0.029544941087334613,0.0
1536,17001,17982,323,310,4057,1.6305710356397056,0.0,1.6305710356397056,0.025784140473425688,0.0
1537,20572,21622,375,426,4872,1.9642564686687567,0.0,1.9642564686687567,0.03082403417803315,0.0
1538,16589,17627,344,343,3992,1.6188348423863446,0.0,1.6188348423863446,0.025367543383994915,0.0
1539,26659,27735,536,503,6286,2.576697257896739,0.0,2.576697257896739,0.04022015099074654,0.0
1540,19688,20677,367,353,4706,1.8713677814928484,0.0,1.8713677814928484,0.030121737755706476,0.0
1541,16179,17209,305,364,3717,1.5518727211086227,0.0,1.5518727211086227,0.02447689289004589,0.0
1542,19011,20034,386,386,4564,1.8276346233493972,0.0,1.8276346233493972,0.029012592741802387,0.0
1543,18426,19464,370,382,4343,1.7824937532065683,0.0,1.7824937532065683,0.0280674019704121,0.0
1544,16944,17881,358,371,3953,1.64216512223499,0.0,1.64216512223499,0.025696867549982398,0.0
1545,16533,17562,339,307,3891,1.5870368216054451,0.0,1.5870368216054451,0.025178424398557508,0.0
1546,17923,18902,362,324,4344,1.730318606107408,0.0,1.730318606107408,0.027389038531656005,0.0
1547,15519,16540,304,328,3662,1.5150544334544265,0.0,1.5150544334544265,0.02369652277995224,0.0
1548,15785,16839,307,278,3829,1.5238479628565345,0.0,1.5238479628565345,0.024161177257449828,0.0
1549,21468,22546,412,461,5143,2.0993935826279335,0.0,2.0993935826279335,0.03241570732459944,0.0
1550,16300,17310,315,330,3757,1.543338457310175,0.0,1.543338457310175,0.02468182691166133,0.0
1551,15702,16718,278,313,3768,1.4922226738134852,0.0,1.4922226738134852,0.024132408409955675,0.0
1552,18561,19616,336,385,4358,1.783111654963868,0.0,1.783111654963868,0.028156952147998748,0.0
1553,22990,24083,456,408,5498,2.2027217927512446,0.0,2.2027217927512446,0.03512245877696926,0.0
1554,19143,20201,434,388,4571,1.8670902683255544,0.0,1.8670902683255544,0.02947177190672645,0.0
1555,14774,15841,305,292,3483,1.4066762856265547,0.0,1.4066762856265547,0.02275709942602072,0.0
1556,22240,23275,481,420,5359,2.1355781673410514,0.0,2.1355781673410514,0.033846736362853826,0.0
1557,20155,21238,451,386,4784,1.9229825812281263,0.0,1.9229825812281263,0.030734534477053238,0.0
1558,20299,21358,391,353,4725,1.9538385194124437,0.0,1.9538385194124437,0.030392488237878483,0.0
1559,17052,18063,345,346,4060,1.612853970340176,0.0,1.612853970340176,0.026026040205484855,0.0
1560,16650,17710,326,320,3964,1.593270660505828,0.0,1.593270660505828,0.02548372085506584,0.0
1561,19644,20626,358,339,4702,1.8992524568361568,0.0,1.8992524568361568,0.029460061173891394,0.0
1562,19673,20733,369,357,4593,1.9109172671661334,0.0,1.9109172671661334,0.0294068981036264,0.0
1563,38492,40433,735,767,9130,3.674945479009571,0.0,3.674945479009571,0.058016917366479105,0.0
1564,22149,23169,445,445,5291,2.122283177511712,0.0,2.122283177511712,0.03351846611654558,0.0
1565,21564,22645,455,434,5084,2.06409724550353,0.0,2.06409724550353,0.032547017202620036,0.0
1566,16945,17933,329,306,4059,1.6409332793151832,0.0,1.6409332793151832,0.02593343831125771,0.0
1567,23538,24599,440,455,5518,2.2641338550355443,0.0,2.2641338550355443,0.03562390077879023,0.0
1568,17180,18213,349,319,4107,1.6460342945627773,0.0,1.6460342945627773,0.026163230948365288,0.0
1569,22268,23326,445,443,5263,2.163942822679681,0.0,2.163942822679681,0.033485218315629575,0.0
1570,16181,17258,321,372,3898,1.5429813259531835,0.0,1.5429813259531835,0.02505088485835597,0.0
1571,22096,23247,443,435,5242,2.1255652129784095,0.0,2.1255652129784095,0.03317155245263055,0.0
1572,22003,23029,462,459,5204,2.1141430332352282,0.0,2.1141430332352282,0.03358621766310812,0.0
1573,46432,48842,895,954,10874,4.448801101314985,0.0,4.448801101314985,0.0695909748667636,0.0
1574,22283,23449,459,454,5284,2.166204192318211,0.0,2.166204192318211,0.03363954014412026,0.0
1575,16772,17870,347,328,4001,1.583219142626631,0.0,1.583219142626631,0.025627888221344396,0.0
1576,18249,19304,392,363,4430,1.7564450268295309,0.0,1.7564450268295309,0.027915390140048194,0.0
1577,14592,15662,312,299,3498,1.4019946677703279,0.0,1.4019946677703279,0.022673210149915017,0.0
1578,21148,22197,410,416,5096,2.0312543613829996,0.0,2.0312543613829996,0.03212370922339664,0.0
1579,16348,17394,314,318,3913,1.5499962955113644,0.0,1.5499962955113644,0.024988291565547605,0.0
1580,43370,45353,886,836,9929,4.1668251650711765,0.0,4.1668251650711765,0.06518537234613452,0.0
1581,16303,17344,315,322,3891,1.5596708135702615,0.0,1.5596708135702615,0.024911636229140322,0.0
1582,18296,19307,356,362,4370,1.7864088536661573,0.0,1.7864088536661573,0.02803171511229566,0.0
1583,17925,18949,350,333,4232,1.6896860865357812,0.0,1.6896860865357812,0.02705936587296872,0.0
1584,15878,16958,324,292,3868,1.5367142778732465,0.0,1.5367142778732465,0.024457578655011684,0.0
1585,19690,20724,368,407,4581,1.8988237783161581,0.0,1.8988237783161581,0.02979665763250575,0.0
1586,16906,17912,343,315,3985,1.6023540772868723,0.0,1.6023540772868723,0.025640377493544815,0.0
1587,19887,20884,413,365,4858,1.913111215636334,0.0,1.913111215636334,0.030195215039945857,0.0
1588,27167,28623,535,566,6549,2.613514245891039,0.0,2.613514245891039,0.041592955628964735,0.0
1589,16880,17892,355,320,4024,1.629469698033433,0.0,1.629469698033433,0.025748093858261382,0.0
1590,15887,16908,313,288,3868,1.5293779821957492,0.0,1.5293779821957492,0.024508838636526017,0.0
1591,15233,16338,307,293,3787,1.4755972453146566,0.0,1.4755972453146566,0.023581384748349553,0.0
1592,18554,19578,359,373,4429,1.768283144320444,0.0,1.768283144320444,0.028197018358549236,0.0
1593,16036,17061,312,328,3872,1.5497028297654836,0.0,1.5497028297654836,0.02471020494131521,0.0
1594,18041,19034,369,353,4219,1.732603451012857,0.0,1.732603451012857,0.02736701417584751,0.0
1595,18842,19860,356,351,4489,1.8223794025738067,0.0,1.8223794025738067,0.028577325114570864,0.0
1596,30134,31385,592,596,7073,2.9099542442474386,0.0,2.9099542442474386,0.045508854550308106,0.0
1597,20735,21761,414,436,4907,2.0207351493388312,0.0,2.0207351493388312,0.03147270785818517,0.0
1598,17556,18559,399,348,4150,1.6914022016625576,0.0,1.6914022016625576,0.026697057048330468,0.0
1599,19052,20126,376,374,4575,1.8162520009494438,0.0,1.8162520009494438,0.029036845978093178,0.0
1600,17256,18241,365,336,4215,1.6446431976709148,0.0,1.6446431976709148,0.026403210391452107,0.0
1601,20231,21217,366,416,4804,1.938309411550505,0.0,1.938309411550505,0.030659978711846555,0.0
1602,17443,18482,350,367,4166,1.69021308086759,0.0,1.69021308086759,0.02678455006810097,0.0
1603,27937,29367,545,545,6561,2.678943785646817,0.0,2.678943785646817,0.04209578186144286,0.0
1604,15717,16750,351,325,3795,1.5064490457274813,0.0,1.5064490457274813,0.023927497921082123,0.0
1605,16560,17613,361,342,3927,1.6032013263211284,0.0,1.6032013263211284,0.02532544764925248,0.0
1606,21018,21994,402,437,4986,2.0111160752314965,0.0,2.0111160752314965,0.0321433064439699,0.0
1607,17525,18557,326,354,4211,1.70348626093511,0.0,1.70348626093511,0.026634859449009087,0.0
1608,17452,18450,324,303,4186,1.7059951805597955,0.0,1.7059951805597955,0.026398203133506982,0.0
1609,19207,20234,373,366,4606,1.8840333776265412,0.0,1.8840333776265412,0.029303630463671352,0.0
1610,16516,17541,296,337,3899,1.5724227997879878,0.0,1.5724227997879878,0.025216241316105507,0.0
1611,20237,21284,361,399,5017,1.9491571215132903,0.0,1.9491571215132903,0.031209724308687608,0.0
1612,17189,18233,356,355,3973,1.6280872386574667,0.0,1.6280872386574667,0.02606396318526844,0.0
1613,29741,31105,583,614,6938,2.843556859557569,0.0,2.843556859557569,0.04461864395301072,0.0
1614,18962,19977,372,411,4572,1.8186207914540147,0.0,1.8186207914540147,0.028982029465458824,0.0
1615,19024,20049,377,379,4562,1.8307136766213794,0.0,1.8307136766213794,0.028996275346607196,0.0
1616,15652,16632,337,333,3809,1.5145538019268978,0.0,1.5145538019268978,0.024293984000854953,0.0
1617,19432,20443,385,369,4675,1.8665153065204148,0.0,1.8665153065204148,0.029588818451779488,0.0
1618,15808,16808,308,295,3775,1.5128886542823463,0.0,1.5128886542823463,0.02411219180980764,0.0
1619,21532,22576,437,429,5124,2.0733423251151937,0.0,2.0733423251151937,0.03270782481326304,0.0
1620,15693,16742,314,319,3802,1.5130404162420352,0.0,1.5130404162420352,0.02412572224639424,0.0
1621,15896,16853,293,324,3786,1.4996659370078134,0.0,1.4996659370078134,0.024461541569911042,0.0
1622,20476,21529,407,427,4821,1.967073523768478,0.0,1.967073523768478,0.031179443284752088,0.0
1623,20981,22015,409,382,4957,2.0159501929584804,0.0,2.0159501929584804,0.03139620251487641,0.0
1624,16214,17247,341,334,3884,1.5809602319591134,0.0,1.5809602319591134,0.02500835987539541,0.0
1625,16191,17228,324,323,3876,1.56171310169892,0.0,1.56171310169892,0.024633810594055422,0.0
1626,18987,19999,374,390,4555,1.8013995859324878,0.0,1.8013995859324878,0.029040909360831802,0.0
1627,26352,27449,529,528,6140,2.5177068891430316,0.0,2.5177068891430316,0.039368500805149594,0.0
1628,16431,17432,345,311,3945,1.5740947312855578,0.0,1.5740947312855578,0.025095315426376254,0.0
1629,18410,19460,366,360,4272,1.7748785889971042,0.0,1.7748785889971042,0.027796837547812904,0.0
1630,18185,19237,340,355,4406,1.729130099661021,0.0,1.729130099661021,0.02735229511886881,0.0
1631,18908,19928,422,362,4503,1.8299735566429607,0.0,1.8299735566429607,0.02873376507473028,0.0
1632,18366,19416,377,379,4429,1.7757097389382066,0.0,1.7757097389382066,0.027983429341351854,0.0
1633,18264,19328,397,359,4340,1.7501387968769573,0.0,1.7501387968769573,0.02823747452119031,0.0
1634,17410,18396,364,353,4249,1.6765712190083761,0.0,1.6765712190083761,0.026903315818897634,0.0
1635,15612,16618,316,309,3669,1.5088045343943142,0.0,1.5088045343943142,0.023866248977465723,0.0
1636,16520,17558,330,338,3944,1.5683548286583264,0.0,1.5683548286583264,0.02509255443728051,0.0
1637,39621,41433,871,775,9283,3.838489801612518,0.0,3.838489801612518,0.059611330299403326,0.0
1638,20873,21875,424,414,4808,2.0224628710211574,0.0,2.0224628710211574,0.031069742545431756,0.0
1639,15313,16346,323,298,3614,1.4709956165849731,0.0,1.4709956165849731,0.023151880986944307,0.0
1640,19918,20930,397,402,4674,1.925802191380497,0.0,1.925802191380497,0.03020570895464138,0.0
1641,18141,19148,352,346,4324,1.7480202149106805,0.0,1.7480202149106805,0.027616445662599114,0.0
1642,14949,16010,326,309,3564,1.4468600483441374,0.0,1.4468600483441374,0.023146789287871783,0.0
1643,34136,35508,657,619,8000,3.257263958349476,0.0,3.257263958349476,0.05117580480155838,0.0
1644,18862,19911,364,406,4559,1.7909243561128634,0.0,1.7909243561128634,0.029031249449373225,0.0
1645,18260,19292,360,345,4288,1.732579973637969,0.0,1.732579973637969,0.02768049216177237,0.0
1646,15933,16985,318,319,3837,1.5382869286446768,0.0,1.5382869286446768,0.02445456344831992,0.0
1647,16224,17245,330,330,3907,1.548025656166421,0.0,1.548025656166421,0.024774463564943564,0.0
1648,19329,20373,371,346,4516,1.8649394091922293,0.0,1.8649394091922293,0.02928870147955871,0.0
1649,19198,20211,365,390,4457,1.8538057274009758,0.0,1.8538057274009758,0.02897629739903611,0.0
1650,17353,18321,375,379,4063,1.692427945767049,0.0,1.692427945767049,0.02657718707696753,0.0
1651,25968,27102,529,499,6195,2.4963558178530865,0.0,2.4963558178530865,0.03900806207648195,0.0
1652,27815,29045,538,564,6491,2.6988505000576826,0.0,2.6988505000576826,0.04170265743581316,0.0
1653,16876,17920,343,330,3960,1.6042686133858222,0.0,1.6042686133858222,0.0252310253900377,0.0
1654,17594,18591,318,358,4106,1.671765190285711,0.0,1.671765190285711,0.02651816685911318,0.0
1655,21165,22189,414,431,4979,2.0306340444504527,0.0,2.0306340444504527,0.03200340451478134,0.0
1656,16741,17690,308,314,4070,1.6063460475048492,0.0,1.6063460475048492,0.025612049599108237,0.0
1657,17887,18922,345,416,4352,1.7126727931954282,0.0,1.7126727931954282,0.027379217715033686,0.0
1658,19952,21082,379,386,4791,1.9249561954661871,0.0,1.9249561954661871,0.030417327863296883,0.0
1659,17664,18749,329,314,4284,1.6783400656994107,0.0,1.6783400656994107,0.026870909177986037,0.0
1660,26853,28027,509,543,6256,2.575866326912985,0.0,2.575866326912985,0.040496686667890434,0.0
1661,17310,18256,352,354,4093,1.671068992772343,0.0,1.671068992772343,0.02627928567496139,0.0
1662,20804,21890,441,403,4910,2.004476981248817,0.0,2.004476981248817,0.03137960201601923,0.0
1663,17104,18143,353,329,4070,1.6447612643691198,0.0,1.6447612643691198,0.0259559457308766,0.0
1664,15281,16315,284,342,3756,1.4651269906691102,0.0,1.4651269906691102,0.023512931593092177,0.0
1665,16863,17885,350,370,4021,1.6068712220278003,0.0,1.6068712220278003,0.02580860098178891,0.0
1666,16719,17782,344,340,3902,1.621075289929358,0.0,1.621075289929358,0.025451089225875717,0.0
1667,18040,19018,368,392,4283,1.7203482913968486,0.0,1.7203482913968486,0.02771863321388717,0.0
1668,19022,20051,383,379,4433,1.8290517168024327,0.0,1.8290517168024327,0.028788233371581852,0.0
1669,18558,19564,400,365,4386,1.7815316360029774,0.0,1.7815316360029774,0.028054213156855443,0.0
1670,17455,18482,336,353,4180,1.6751175782198489,0.0,1.6751175782198489,0.026689850327035032,0.0
1671,16098,17129,306,326,3837,1.5622077853973055,0.0,1.5622077853973055,0.02453290126718039,0.0
1672,16780,17711,325,340,3958,1.6410161455520773,0.0,1.6410161455520773,0.025450245594450305,0.0
1673,18719,19750,353,372,4455,1.805574594170549,0.0,1.805574594170549,0.028194502347825025,0.0
1674,20354,21382,425,377,4892,1.951346007351106,0.0,1.951346007351106,0.031122279490210118,0.0
1675,15237,16299,337,296,3638,1.4588018664148106,0.0,1.4588018664148106,0.023584394748581206,0.0
1676,17729,18758,371,386,4169,1.7116895716773903,0.0,1.7116895716773903,0.02699285502793273,0.0
1677,23088,24236,483,461,5517,2.2269821905917646,0.0,2.2269821905917646,0.035190713866388355,0.0
1678,20489,21605,349,457,4934,1.9841748549515343,0.0,1.9841748549515343,0.03115321444263518,0.0
1679,17452,18488,352,369,4105,1.6877932682185315,0.0,1.6877932682185315,0.02659478063884757,0.0
1680,16369,17423,315,344,3956,1.566828269825931,0.0,1.566828269825931,0.025151608818452565,0.0
1681,20893,21966,391,414,5074,2.004090942585879,0.0,2.004090942585879,0.03173852845496532,0.0
1682,17848,18795,331,348,4252,1.7049745675769383,0.0,1.7049745675769383,0.027191517088969826,0.0
1683,20739,21780,422,391,4937,1.992602973939709,0.0,1.992602973939709,0.03159039735639023,0.0
1684,19812,20861,342,412,4686,1.8828508102894725,0.0,1.8828508102894725,0.02992155808945195,0.0
1685,17764,18767,327,363,4300,1.6946521319248076,0.0,1.6946521319248076,0.02737099224219084,0.0
1686,19523,20521,384,366,4611,1.8618640775218824,0.0,1.8618640775218824,0.029373741271633152,0.0
1687,20790,21819,427,478,4936,2.01737582999549,0.0,2.01737582999549,0.03171715729872921,0.0
1688,19618,20674,411,386,4698,1.8795753390894478,0.0,1.8795753390894478,0.029907593820577838,0.0
1689,18748,19797,377,339,4450,1.7892304235194978,0.0,1.7892304235194978,0.02846454327599281,0.0
1690,20671,21619,438,411,4903,2.0043639336812187,0.0,2.0043639336812187,0.03131187577649027,0.0
1691,28022,29370,543,556,6716,2.6838981925453633,0.0,2.6838981925453633,0.04249060893674145,0.0
1692,16298,17388,305,348,3948,1.5557729969780436,0.0,1.5557729969780436,0.025053392513824303,0.0
1693,26445,27524,510,586,6226,2.5204449092249654,0.0,2.5204449092249654,0.03985402840940487,0.0
1694,17982,18997,346,348,4230,1.7508197879340268,0.0,1.7508197879340268,0.027544691220347573,0.0
1695,24112,25244,447,500,5635,2.330241116673038,0.0,2.330241116673038,0.03621928673463552,0.0
1696,18786,19878,378,340,4484,1.8268992393624477,0.0,1.8268992393624477,0.028645668783213965,0.0
1697,19282,20272,393,375,4595,1.8684733031759218,0.0,1.8684733031759218,0.029195455464513465,0.0
1698,33926,35844,688,631,7897,3.29102935712961,0.0,3.29102935712961,0.05139020695524951,0.0
1699,18000,18999,367,361,4331,1.7227826477599257,0.0,1.7227826477599257,0.027724559350079683,0.0
1700,20500,21551,402,442,4893,1.9361922537821465,0.0,1.9361922537821465,0.03124681587691147,0.0
1701,21344,22265,411,369,5066,2.0377704869948516,0.0,2.0377704869948516,0.03233488985365501,0.0
1702,18110,19176,327,360,4405,1.759673394143961,0.0,1.759673394143961,0.02784846692566646,0.0
1703,16320,17436,298,340,3887,1.569718213030704,0.0,1.569718213030704,0.024908066366312553,0.0
1704,43868,45787,858,893,10298,4.203196343842343,0.0,4.203196343842343,0.06567813296044417,0.0
1705,16707,17734,324,302,3999,1.5946512395726014,0.0,1.5946512395726014,0.025579574615491454,0.0
1706,21871,22874,406,429,5194,2.105037729947916,0.0,2.105037729947916,0.03307673293622953,0.0
1707,17802,18805,355,341,4205,1.7100557137745225,0.0,1.7100557137745225,0.026731756761188667,0.0
1708,17140,18200,338,355,4134,1.6427620883556266,0.0,1.6427620883556266,0.026276650690544065,0.0
1709,16046,17022,344,313,3905,1.5429979325876433,0.0,1.5429979325876433,0.02464037377351533,0.0
1710,17477,18523,385,316,4293,1.6702906976442193,0.0,1.6702906976442193,0.02696554868540321,0.0
1711,18969,20014,370,411,4569,1.8264659174975548,0.0,1.8264659174975548,0.02905872385246535,0.0
1712,19277,20348,392,374,4584,1.8625962314813058,0.0,1.8625962314813058,0.02925111477576366,0.0
1713,21912,22998,463,445,5049,2.1044098172572623,0.0,2.1044098172572623,0.03286204206533465,0.0
1714,18456,19523,406,362,4331,1.7633425207412006,0.0,1.7633425207412006,0.028280761182793393,0.0
1715,17228,18248,352,376,4018,1.6428171803266158,0.0,1.6428171803266158,0.026091783599964325,0.0
1716,18346,19363,369,362,4374,1.7571617767478667,0.0,1.7571617767478667,0.027925187949130702,0.0
1717,16991,18059,352,353,4000,1.655465212301293,0.0,1.655465212301293,0.02568743611741464,0.0
1718,17373,18373,329,335,4152,1.6561469344551387,0.0,1.6561469344551387,0.026478827823010385,0.0
1719,16808,17714,360,355,4051,1.6257387409533472,0.0,1.6257387409533472,0.025684559913411894,0.0
1720,20311,21377,436,356,4803,1.937354244248704,0.0,1.937354244248704,0.030671087504231566,0.0
1721,16878,17880,329,360,3975,1.6455795634405408,0.0,1.6455795634405408,0.025797243849197335,0.0
1722,21843,22807,429,398,5172,2.0891401134848477,0.0,2.0891401134848477,0.032790850720401395,0.0
1723,15259,16364,299,276,3755,1.4723602206847752,0.0,1.4723602206847752,0.023364868724807145,0.0
1724,42192,44327,813,863,9817,4.0395449418979545,0.0,4.0395449418979545,0.06330296732719361,0.0
1725,20392,21399,413,413,4893,1.9598107136186034,0.0,1.9598107136186034,0.031195491088931066,0.0
1726,19742,20803,407,384,4648,1.8697030138840756,0.0,1.8697030138840756,0.03001984913160686,0.0
1727,16410,17490,307,333,3999,1.5814481661240163,0.0,1.5814481661240163,0.0251413133110456,0.0
1728,16247,17305,327,345,3828,1.5713024384617535,0.0,1.5713024384617535,0.024543059531490437,0.0
1729,18595,19622,350,374,4499,1.7839855669025126,0.0,1.7839855669025126,0.02834487462608143,0.0
1730,15614,16621,322,302,3715,1.4947457940230642,0.0,1.4947457940230642,0.023746868132790217,0.0
1731,28002,29081,531,541,6630,2.6983248958598236,0.0,2.6983248958598236,0.0420012031794871,0.0
1732,18898,19930,369,350,4572,1.8310160641479862,0.0,1.8310160641479862,0.02897927472447168,0.0
1733,17575,18600,343,346,4263,1.7046241137213274,0.0,1.7046241137213274,0.026668027926865564,0.0
1734,16088,17088,328,307,3847,1.530261116998629,0.0,1.530261116998629,0.024567637055508944,0.0
1735,17710,18688,325,352,4159,1.7213473862030766,0.0,1.7213473862030766,0.026718898182172345,0.0
1736,16153,17105,338,335,3792,1.5795514898522993,0.0,1.5795514898522993,0.024664638639910058,0.0
1737,15861,16883,332,323,3891,1.5233151454913754,0.0,1.5233151454913754,0.02431415077115539,0.0
1738,18592,19689,384,361,4410,1.7761244785596189,0.0,1.7761244785596189,0.027952982521394595,0.0
1739,19618,20645,351,389,4657,1.9049979288714631,0.0,1.9049979288714631,0.029699474440745624,0.0
1740,15319,16290,308,304,3642,1.4857045016181567,0.0,1.4857045016181567,0.023389047991281522,0.0
1741,27802,28951,573,536,6531,2.653414840055341,0.0,2.653414840055341,0.04180465198936473,0.0
1742,16139,17177,309,339,3817,1.5393828924963198,0.0,1.5393828924963198,0.024682614805509703,0.0
1743,16620,17612,347,349,3917,1.6046250152204373,0.0,1.6046250152204373,0.025346211813879187,0.0
1744,16461,17560,326,303,4004,1.5771970444028947,0.0,1.5771970444028947,0.02548593417143429,0.0
1745,15369,16325,315,273,3702,1.4675834239010652,0.0,1.4675834239010652,0.023538512050130772,0.0
1746,29940,31507,574,597,7178,2.873337463983176,0.0,2.873337463983176,0.04554188678264934,0.0
1747,16445,17470,352,329,3974,1.5819156674541142,0.0,1.5819156674541142,0.025216462529237708,0.0
1748,16504,17586,338,331,3964,1.5969111806970209,0.0,1.5969111806970209,0.025443343288990866,0.0
1749,15931,16970,327,325,3820,1.5334182191143129,0.0,1.5334182191143129,0.024272875483440634,0.0
1750,16604,17657,335,328,3927,1.5811456766116616,0.0,1.5811456766116616,0.025050268927841693,0.0
1751,29481,30874,628,582,7029,2.8319142965428843,0.0,2.8319142965428843,0.044956379627333606,0.0
1752,18871,19893,343,369,4456,1.809934441248874,0.0,1.809934441248874,0.028571600081812067,0.0
1753,25057,26223,520,504,5906,2.4025953099934285,0.0,2.4025953099934285,0.037656059660239466,0.0
1754,16547,17551,314,315,4059,1.593881328832998,0.0,1.593881328832998,0.02558169913622264,0.0
1755,28357,29797,552,560,6801,2.7287776490671356,0.0,2.7287776490671356,0.042862735934277314,0.0
1756,17040,18118,343,350,4068,1.6447979913429918,0.0,1.6447979913429918,0.025707593878956173,0.0
1757,21185,22249,413,441,4986,2.072617711434621,0.0,2.072617711434621,0.03176598977193768,0.0
1758,17285,18278,399,312,4119,1.660881330358992,0.0,1.660881330358992,0.02616119513524993,0.0
1759,16870,17909,315,323,4030,1.6232292943204605,0.0,1.6232292943204605,0.025673776725951836,0.0
1760,17546,18587,337,343,4160,1.6914624964925236,0.0,1.6914624964925236,0.026648605070676075,0.0
1761,36354,37945,773,739,8477,3.4838950637720916,0.0,3.4838950637720916,0.054280619787537815,0.0
1762,16109,17165,325,294,3792,1.5500887036398086,0.0,1.5500887036398086,0.02476309755923751,0.0
1763,15899,16922,330,305,3738,1.530937266226856,0.0,1.530937266226856,0.024251702329747674,0.0
1764,17126,18170,335,324,4136,1.6326761885530676,0.0,1.6326761885530676,0.02606296744515703,0.0
1765,21513,22600,427,463,5041,2.0786221497520647,0.0,2.0786221497520647,0.03269074626550736,0.0
1766,17448,18503,342,300,4227,1.6712096744360916,0.0,1.6712096744360916,0.026725508121471113,0.0
1767,20062,21112,426,412,4819,1.9378006531249898,0.0,1.9378006531249898,0.030785865930903735,0.0
1768,18092,19150,332,357,4322,1.7335170329527811,0.0,1.7335170329527811,0.027459603514201784,0.0
1769,32208,33993,622,582,7662,3.0825703035024734,0.0,3.0825703035024734,0.04861705248474907,0.0
1770,17224,18254,390,340,4090,1.6644370770541432,0.0,1.6644370770541432,0.026250942266200034,0.0
1771,15928,16979,333,305,3812,1.5441457676695896,0.0,1.5441457676695896,0.024583683836403365,0.0
1772,17050,18082,370,340,4003,1.6384358686282823,0.0,1.6384358686282823,0.02578064234194557,0.0
1773,17232,18297,354,351,4180,1.6540042244925606,0.0,1.6540042244925606,0.026668561017953955,0.0
1774,18040,19081,355,321,4343,1.7171053769070113,0.0,1.7171053769070113,0.02748229960374972,0.0
1775,16481,17498,291,305,3920,1.5880096556352368,0.0,1.5880096556352368,0.024905536447473398,0.0
1776,22211,23248,456,431,5256,2.164573456466878,0.0,2.164573456466878,0.03334505656282425,0.0
1777,20061,21107,378,421,4761,1.9547589494941477,0.0,1.9547589494941477,0.03039027398424,0.0
1778,18674,19859,355,369,4533,1.8116002874354444,0.0,1.8116002874354444,0.028210374834622964,0.0
1779,23444,24478,466,455,5462,2.2399672738450205,0.0,2.2399672738450205,0.035023067904418045,0.0
1780,24553,25543,471,476,5942,2.34104913013751,0.0,2.34104913013751,0.037502659292389086,0.0
1781,17494,18521,368,346,4181,1.6883778583963347,0.0,1.6883778583963347,0.026776324116947494,0.0
1782,16558,17559,335,328,3823,1.603068435511456,0.0,1.603068435511456,0.024870169722231775,0.0
1783,19130,20158,372,362,4603,1.8270064008521707,0.0,1.8270064008521707,0.029082476119611653,0.0
1784,16754,17807,366,348,3930,1.6199458969895282,0.0,1.6199458969895282,0.025626262479984393,0.0
1785,17372,18381,368,349,4166,1.6859432384213056,0.0,1.6859432384213056,0.02659758423108573,0.0
1786,18594,19602,398,347,4432,1.7853234301699217,0.0,1.7853234301699217,0.028123514990749842,0.0
1787,21638,22684,410,392,5207,2.0851347128736126,0.0,2.0851347128736126,0.032902714127245054,0.0
1788,17603,18607,347,352,4161,1.7081960816813708,0.0,1.7081960816813708,0.026616159784825604,0.0
1789,17302,18352,344,382,4169,1.6500973792508702,0.0,1.6500973792508702,0.026599154133732112,0.0
1790,18335,19379,387,370,4340,1.7747003511141357,0.0,1.7747003511141357,0.027835218282184052,0.0
1791,21761,22880,439,456,5094,2.0868569889658355,0.0,2.0868569889658355,0.033175165919348513,0.0
1792,16082,17138,322,335,3842,1.56120235163144,0.0,1.56120235163144,0.02475701429706493,0.0
1793,18967,19993,367,351,4594,1.8253300986679324,0.0,1.8253300986679324,0.028959356795501105,0.0
1794,17675,18719,340,379,4178,1.7096831626557802,0.0,1.7096831626557802,0.026728574229636395,0.0
1795,17996,19003,354,354,4269,1.7317761096209547,0.0,1.7317761096209547,0.027390156934690126,0.0
1796,22579,23547,417,424,5262,2.1827370400024875,0.0,2.1827370400024875,0.033881304987957314,0.0
1797,16770,17823,363,301,4098,1.6216324531487598,0.0,1.6216324531487598,0.026010101044971017,0.0
1798,17799,18843,376,314,4271,1.7216271105606897,0.0,1.7216271105606897,0.0273473940373077,0.0
